ClientId,ClientName,Type,Form,RegisterDate,TotalAmt,CutoffDt
8277,Клиент 8277,Ф,-,2020-11-03,1320227.69,2020-11-02
8277,Клиент 8277,Ф,-,2020-11-03,3362188.93,2020-11-01
8277,Клиент 8277,Ф,-,2020-11-03,1466717.60,2020-11-03
8278,Клиент 8278,Ю,АО,2020-11-04,1982717.60,2020-11-03
8278,Клиент 8278,Ю,АО,2020-11-04,1326464.56,2020-11-04
8278,Клиент 8278,Ю,АО,2020-11-04,2779024.30,2020-11-02
8279,Клиент 8279,Ф,-,2020-11-01,3049240.67,2020-11-03
8279,Клиент 8279,Ф,-,2020-11-01,1723619.56,2020-11-04
8279,Клиент 8279,Ф,-,2020-11-01,939708.81,2020-11-01
8280,Клиент 8280,Ю,ПАО,2020-11-02,1320303.81,2020-11-01
8280,Клиент 8280,Ю,ПАО,2020-11-02,1466820.80,2020-11-02
8280,Клиент 8280,Ю,ПАО,2020-11-02,3362371.56,2020-11-04
8281,Клиент 8281,Ф,-,2020-11-03,2779179.85,2020-11-01
8281,Клиент 8281,Ф,-,2020-11-03,1326543.99,2020-11-03
8281,Клиент 8281,Ф,-,2020-11-03,1982820.80,2020-11-02
8282,Клиент 8282,Ю,ООО,2020-11-01,3049419.99,2020-11-02
8282,Клиент 8282,Ю,ООО,2020-11-01,939784.93,2020-11-04
8282,Клиент 8282,Ю,ООО,2020-11-01,1723698.99,2020-11-03
8283,Клиент 8283,Ф,-,2020-11-02,3362554.19,2020-11-03
8283,Клиент 8283,Ф,-,2020-11-02,1466924.02,2020-11-01
8283,Клиент 8283,Ф,-,2020-11-02,1320379.93,2020-11-04
8284,Клиент 8284,Ю,ИП,2020-11-03,1982924.02,2020-11-01
8284,Клиент 8284,Ю,ИП,2020-11-03,2779335.40,2020-11-04
8284,Клиент 8284,Ю,ИП,2020-11-03,1326623.42,2020-11-02
8285,Клиент 8285,Ф,-,2020-11-04,939861.05,2020-11-03
8285,Клиент 8285,Ф,-,2020-11-04,1723778.42,2020-11-02
8285,Клиент 8285,Ф,-,2020-11-04,3049599.34,2020-11-01
8286,Клиент 8286,Ю,АО,2020-11-01,1467027.20,2020-11-04
8286,Клиент 8286,Ю,АО,2020-11-01,1320456.05,2020-11-03
8286,Клиент 8286,Ю,АО,2020-11-01,3362736.82,2020-11-02
8287,Клиент 8287,Ф,-,2020-11-02,1326702.85,2020-11-01
8287,Клиент 8287,Ф,-,2020-11-02,2779490.95,2020-11-03
8287,Клиент 8287,Ф,-,2020-11-02,1983027.20,2020-11-04
8288,Клиент 8288,Ю,ПАО,2020-11-03,1723857.85,2020-11-01
8288,Клиент 8288,Ю,ПАО,2020-11-03,939937.17,2020-11-02
8288,Клиент 8288,Ю,ПАО,2020-11-03,3049778.62,2020-11-04
8289,Клиент 8289,Ф,-,2020-11-01,1467130.40,2020-11-03
8289,Клиент 8289,Ф,-,2020-11-01,3362919.45,2020-11-01
8289,Клиент 8289,Ф,-,2020-11-01,1320532.17,2020-11-02
8290,Клиент 8290,Ю,ООО,2020-11-02,1983130.40,2020-11-03
8290,Клиент 8290,Ю,ООО,2020-11-02,2779646.50,2020-11-02
8290,Клиент 8290,Ю,ООО,2020-11-02,1326782.28,2020-11-04
8291,Клиент 8291,Ф,-,2020-11-03,940013.29,2020-11-01
8291,Клиент 8291,Ф,-,2020-11-03,3049957.94,2020-11-03
8291,Клиент 8291,Ф,-,2020-11-03,1723937.28,2020-11-04
8292,Клиент 8292,Ю,ИП,2020-11-04,1320608.29,2020-11-01
8292,Клиент 8292,Ю,ИП,2020-11-04,3363102.08,2020-11-04
8292,Клиент 8292,Ю,ИП,2020-11-04,1467233.60,2020-11-02
8293,Клиент 8293,Ф,-,2020-11-01,1326861.73,2020-11-03
8293,Клиент 8293,Ф,-,2020-11-01,1983233.60,2020-11-02
8293,Клиент 8293,Ф,-,2020-11-01,2779802.05,2020-11-01
8294,Клиент 8294,Ю,АО,2020-11-02,3050137.26,2020-11-02
8294,Клиент 8294,Ю,АО,2020-11-02,1724016.73,2020-11-03
8294,Клиент 8294,Ю,АО,2020-11-02,940089.41,2020-11-04
8295,Клиент 8295,Ф,-,2020-11-03,3363284.75,2020-11-03
8295,Клиент 8295,Ф,-,2020-11-03,1467336.80,2020-11-01
8295,Клиент 8295,Ф,-,2020-11-03,1320684.41,2020-11-04
8296,Клиент 8296,Ю,ПАО,2020-11-01,2779957.60,2020-11-04
8296,Клиент 8296,Ю,ПАО,2020-11-01,1326941.15,2020-11-02
8296,Клиент 8296,Ю,ПАО,2020-11-01,1983336.80,2020-11-01
8297,Клиент 8297,Ф,-,2020-11-02,940165.53,2020-11-03
8297,Клиент 8297,Ф,-,2020-11-02,1724096.15,2020-11-02
8297,Клиент 8297,Ф,-,2020-11-02,3050316.58,2020-11-01
8298,Клиент 8298,Ю,ООО,2020-11-03,3363467.35,2020-11-02
8298,Клиент 8298,Ю,ООО,2020-11-03,1320760.53,2020-11-03
8298,Клиент 8298,Ю,ООО,2020-11-03,1467440.00,2020-11-04
8299,Клиент 8299,Ф,-,2020-11-04,2780113.15,2020-11-03
8299,Клиент 8299,Ф,-,2020-11-04,1983440.00,2020-11-04
8299,Клиент 8299,Ф,-,2020-11-04,1327020.58,2020-11-01
8300,Клиент 8300,Ю,ИП,2020-11-01,1724175.58,2020-11-01
8300,Клиент 8300,Ю,ИП,2020-11-01,940241.65,2020-11-02
8300,Клиент 8300,Ю,ИП,2020-11-01,3050495.90,2020-11-04
8301,Клиент 8301,Ф,-,2020-11-02,1320836.65,2020-11-02
8301,Клиент 8301,Ф,-,2020-11-02,1467543.20,2020-11-03
8301,Клиент 8301,Ф,-,2020-11-02,3363649.98,2020-11-01
8302,Клиент 8302,Ю,АО,2020-11-03,1983543.20,2020-11-03
8302,Клиент 8302,Ю,АО,2020-11-03,2780268.70,2020-11-02
8302,Клиент 8302,Ю,АО,2020-11-03,1327100.01,2020-11-04
8303,Клиент 8303,Ф,-,2020-11-01,3050675.22,2020-11-03
8303,Клиент 8303,Ф,-,2020-11-01,1724255.01,2020-11-04
8303,Клиент 8303,Ф,-,2020-11-01,940317.78,2020-11-01
8304,Клиент 8304,Ю,ПАО,2020-11-02,3363832.61,2020-11-04
8304,Клиент 8304,Ю,ПАО,2020-11-02,1320912.78,2020-11-01
8304,Клиент 8304,Ю,ПАО,2020-11-02,1467646.40,2020-11-02
8305,Клиент 8305,Ф,-,2020-11-03,2780424.28,2020-11-01
8305,Клиент 8305,Ф,-,2020-11-03,1327179.44,2020-11-03
8305,Клиент 8305,Ф,-,2020-11-03,1983646.40,2020-11-02
8306,Клиент 8306,Ю,ООО,2020-11-04,1724334.44,2020-11-03
8306,Клиент 8306,Ю,ООО,2020-11-04,940393.88,2020-11-04
8306,Клиент 8306,Ю,ООО,2020-11-04,3050854.54,2020-11-02
8307,Клиент 8307,Ф,-,2020-11-01,1320988.88,2020-11-04
8307,Клиент 8307,Ф,-,2020-11-01,3364015.24,2020-11-03
8307,Клиент 8307,Ф,-,2020-11-01,1467749.60,2020-11-01
8308,Клиент 8308,Ю,ИП,2020-11-02,2780579.80,2020-11-04
8308,Клиент 8308,Ю,ИП,2020-11-02,1983749.60,2020-11-01
8308,Клиент 8308,Ю,ИП,2020-11-02,1327258.87,2020-11-02
8309,Клиент 8309,Ф,-,2020-11-03,1724413.87,2020-11-02
8309,Клиент 8309,Ф,-,2020-11-03,3051033.86,2020-11-01
8309,Клиент 8309,Ф,-,2020-11-03,940470.00,2020-11-03
8310,Клиент 8310,Ю,АО,2020-11-01,1467852.80,2020-11-04
8310,Клиент 8310,Ю,АО,2020-11-01,3364197.87,2020-11-02
8310,Клиент 8310,Ю,АО,2020-11-01,1321065.00,2020-11-03
8311,Клиент 8311,Ф,-,2020-11-02,2780735.35,2020-11-03
8311,Клиент 8311,Ф,-,2020-11-02,1327338.30,2020-11-01
8311,Клиент 8311,Ф,-,2020-11-02,1983852.80,2020-11-04
8312,Клиент 8312,Ю,ПАО,2020-11-03,1724493.30,2020-11-01
8312,Клиент 8312,Ю,ПАО,2020-11-03,940546.12,2020-11-02
8312,Клиент 8312,Ю,ПАО,2020-11-03,3051213.18,2020-11-04
8313,Клиент 8313,Ф,-,2020-11-04,1321141.12,2020-11-02
8313,Клиент 8313,Ф,-,2020-11-04,1467956.02,2020-11-03
8313,Клиент 8313,Ф,-,2020-11-04,3364380.50,2020-11-01
8314,Клиент 8314,Ю,ООО,2020-11-01,1327417.73,2020-11-04
8314,Клиент 8314,Ю,ООО,2020-11-01,1983956.02,2020-11-03
8314,Клиент 8314,Ю,ООО,2020-11-01,2780890.90,2020-11-02
8315,Клиент 8315,Ф,-,2020-11-02,940622.24,2020-11-01
8315,Клиент 8315,Ф,-,2020-11-02,1724572.73,2020-11-04
8315,Клиент 8315,Ф,-,2020-11-02,3051392.53,2020-11-03
8316,Клиент 8316,Ю,ИП,2020-11-03,1321217.24,2020-11-01
8316,Клиент 8316,Ю,ИП,2020-11-03,3364563.13,2020-11-04
8316,Клиент 8316,Ю,ИП,2020-11-03,1468059.20,2020-11-02
8317,Клиент 8317,Ф,-,2020-11-01,1984059.20,2020-11-02
8317,Клиент 8317,Ф,-,2020-11-01,1327497.16,2020-11-03
8317,Клиент 8317,Ф,-,2020-11-01,2781046.45,2020-11-01
8318,Клиент 8318,Ю,АО,2020-11-02,3051571.81,2020-11-02
8318,Клиент 8318,Ю,АО,2020-11-02,940698.36,2020-11-04
8318,Клиент 8318,Ю,АО,2020-11-02,1724652.16,2020-11-03
8319,Клиент 8319,Ф,-,2020-11-03,1468162.40,2020-11-01
8319,Клиент 8319,Ф,-,2020-11-03,3364745.76,2020-11-03
8319,Клиент 8319,Ф,-,2020-11-03,1321293.36,2020-11-04
8320,Клиент 8320,Ю,ПАО,2020-11-04,2781202.00,2020-11-04
8320,Клиент 8320,Ю,ПАО,2020-11-04,1327576.59,2020-11-02
8320,Клиент 8320,Ю,ПАО,2020-11-04,1984162.40,2020-11-01
8321,Клиент 8321,Ф,-,2020-11-01,3051751.13,2020-11-01
8321,Клиент 8321,Ф,-,2020-11-01,1724731.59,2020-11-02
8321,Клиент 8321,Ф,-,2020-11-01,940774.48,2020-11-03
8322,Клиент 8322,Ю,ООО,2020-11-02,1468265.60,2020-11-04
8322,Клиент 8322,Ю,ООО,2020-11-02,3364928.39,2020-11-02
8322,Клиент 8322,Ю,ООО,2020-11-02,1321369.48,2020-11-03
8323,Клиент 8323,Ф,-,2020-11-03,2781357.55,2020-11-03
8323,Клиент 8323,Ф,-,2020-11-03,1984265.60,2020-11-04
8323,Клиент 8323,Ф,-,2020-11-03,1327656.04,2020-11-01
8324,Клиент 8324,Ю,ИП,2020-11-01,940850.60,2020-11-02
8324,Клиент 8324,Ю,ИП,2020-11-01,3051930.45,2020-11-04
8324,Клиент 8324,Ю,ИП,2020-11-01,1724811.04,2020-11-01
8325,Клиент 8325,Ф,-,2020-11-02,1321445.60,2020-11-02
8325,Клиент 8325,Ф,-,2020-11-02,3365111.06,2020-11-01
8325,Клиент 8325,Ф,-,2020-11-02,1468368.80,2020-11-03
8326,Клиент 8326,Ю,АО,2020-11-03,1984368.80,2020-11-03
8326,Клиент 8326,Ю,АО,2020-11-03,2781513.10,2020-11-02
8326,Клиент 8326,Ю,АО,2020-11-03,1327735.46,2020-11-04
8327,Клиент 8327,Ф,-,2020-11-04,940926.72,2020-11-01
8327,Клиент 8327,Ф,-,2020-11-04,3052109.77,2020-11-03
8327,Клиент 8327,Ф,-,2020-11-04,1724890.46,2020-11-04
8328,Клиент 8328,Ю,ПАО,2020-11-01,1468472.00,2020-11-02
8328,Клиент 8328,Ю,ПАО,2020-11-01,1321521.72,2020-11-01
8328,Клиент 8328,Ю,ПАО,2020-11-01,3365293.66,2020-11-04
8329,Клиент 8329,Ф,-,2020-11-02,1327814.89,2020-11-03
8329,Клиент 8329,Ф,-,2020-11-02,1984472.00,2020-11-02
8329,Клиент 8329,Ф,-,2020-11-02,2781668.65,2020-11-01
8330,Клиент 8330,Ю,ООО,2020-11-03,1724969.89,2020-11-03
8330,Клиент 8330,Ю,ООО,2020-11-03,941002.84,2020-11-04
8330,Клиент 8330,Ю,ООО,2020-11-03,3052289.09,2020-11-02
8331,Клиент 8331,Ф,-,2020-11-01,1468575.20,2020-11-01
8331,Клиент 8331,Ф,-,2020-11-01,1321597.84,2020-11-04
8331,Клиент 8331,Ф,-,2020-11-01,3365476.29,2020-11-03
8332,Клиент 8332,Ю,ИП,2020-11-02,1984575.20,2020-11-01
8332,Клиент 8332,Ю,ИП,2020-11-02,2781824.20,2020-11-04
8332,Клиент 8332,Ю,ИП,2020-11-02,1327894.32,2020-11-02
8333,Клиент 8333,Ф,-,2020-11-03,941078.97,2020-11-03
8333,Клиент 8333,Ф,-,2020-11-03,3052468.41,2020-11-01
8333,Клиент 8333,Ф,-,2020-11-03,1725049.32,2020-11-02
8334,Клиент 8334,Ю,АО,2020-11-04,1468678.40,2020-11-04
8334,Клиент 8334,Ю,АО,2020-11-04,1321673.97,2020-11-03
8334,Клиент 8334,Ю,АО,2020-11-04,3365658.92,2020-11-02
8335,Клиент 8335,Ф,-,2020-11-01,1984678.40,2020-11-04
8335,Клиент 8335,Ф,-,2020-11-01,1327973.75,2020-11-01
8335,Клиент 8335,Ф,-,2020-11-01,2781979.78,2020-11-03
8336,Клиент 8336,Ю,ПАО,2020-11-02,941155.07,2020-11-02
8336,Клиент 8336,Ю,ПАО,2020-11-02,1725128.75,2020-11-01
8336,Клиент 8336,Ю,ПАО,2020-11-02,3052647.73,2020-11-04
8337,Клиент 8337,Ф,-,2020-11-03,3365841.55,2020-11-01
8337,Клиент 8337,Ф,-,2020-11-03,1321750.07,2020-11-02
8337,Клиент 8337,Ф,-,2020-11-03,1468781.60,2020-11-03
8338,Клиент 8338,Ю,ООО,2020-11-01,1328053.18,2020-11-04
8338,Клиент 8338,Ю,ООО,2020-11-01,1984781.60,2020-11-03
8338,Клиент 8338,Ю,ООО,2020-11-01,2782135.30,2020-11-02
8339,Клиент 8339,Ф,-,2020-11-02,3052827.05,2020-11-03
8339,Клиент 8339,Ф,-,2020-11-02,941231.19,2020-11-01
8339,Клиент 8339,Ф,-,2020-11-02,1725208.18,2020-11-04
8340,Клиент 8340,Ю,ИП,2020-11-03,1468884.80,2020-11-02
8340,Клиент 8340,Ю,ИП,2020-11-03,1321826.19,2020-11-01
8340,Клиент 8340,Ю,ИП,2020-11-03,3366024.18,2020-11-04
8341,Клиент 8341,Ф,-,2020-11-04,2782290.85,2020-11-01
8341,Клиент 8341,Ф,-,2020-11-04,1984884.80,2020-11-02
8341,Клиент 8341,Ф,-,2020-11-04,1328132.61,2020-11-03
8342,Клиент 8342,Ю,АО,2020-11-01,941307.31,2020-11-04
8342,Клиент 8342,Ю,АО,2020-11-01,3053006.37,2020-11-02
8342,Клиент 8342,Ю,АО,2020-11-01,1725287.61,2020-11-03
8343,Клиент 8343,Ф,-,2020-11-02,1321902.31,2020-11-04
8343,Клиент 8343,Ф,-,2020-11-02,1468988.02,2020-11-01
8343,Клиент 8343,Ф,-,2020-11-02,3366206.81,2020-11-03
8344,Клиент 8344,Ю,ПАО,2020-11-03,1984988.02,2020-11-01
8344,Клиент 8344,Ю,ПАО,2020-11-03,2782446.40,2020-11-04
8344,Клиент 8344,Ю,ПАО,2020-11-03,1328212.04,2020-11-02
8345,Клиент 8345,Ф,-,2020-11-01,941383.43,2020-11-03
8345,Клиент 8345,Ф,-,2020-11-01,3053185.72,2020-11-01
8345,Клиент 8345,Ф,-,2020-11-01,1725367.04,2020-11-02
8346,Клиент 8346,Ю,ООО,2020-11-02,1469091.20,2020-11-04
8346,Клиент 8346,Ю,ООО,2020-11-02,1321978.43,2020-11-03
8346,Клиент 8346,Ю,ООО,2020-11-02,3366389.44,2020-11-02
8347,Клиент 8347,Ф,-,2020-11-03,1328291.47,2020-11-01
8347,Клиент 8347,Ф,-,2020-11-03,2782601.95,2020-11-03
8347,Клиент 8347,Ф,-,2020-11-03,1985091.20,2020-11-04
8348,Клиент 8348,Ю,ИП,2020-11-04,3053365.00,2020-11-04
8348,Клиент 8348,Ю,ИП,2020-11-04,941459.55,2020-11-02
8348,Клиент 8348,Ю,ИП,2020-11-04,1725446.47,2020-11-01
8349,Клиент 8349,Ф,-,2020-11-01,3366572.07,2020-11-01
8349,Клиент 8349,Ф,-,2020-11-01,1322054.55,2020-11-02
8349,Клиент 8349,Ф,-,2020-11-01,1469194.40,2020-11-03
8350,Клиент 8350,Ю,АО,2020-11-02,1328370.90,2020-11-04
8350,Клиент 8350,Ю,АО,2020-11-02,2782757.50,2020-11-02
8350,Клиент 8350,Ю,АО,2020-11-02,1985194.40,2020-11-03
8351,Клиент 8351,Ф,-,2020-11-03,1725525.90,2020-11-04
8351,Клиент 8351,Ф,-,2020-11-03,3053544.32,2020-11-03
8351,Клиент 8351,Ф,-,2020-11-03,941535.67,2020-11-01
8352,Клиент 8352,Ю,ПАО,2020-11-01,1322130.67,2020-11-01
8352,Клиент 8352,Ю,ПАО,2020-11-01,3366754.70,2020-11-04
8352,Клиент 8352,Ю,ПАО,2020-11-01,1469297.60,2020-11-02
8353,Клиент 8353,Ф,-,2020-11-02,1328450.35,2020-11-03
8353,Клиент 8353,Ф,-,2020-11-02,2782913.05,2020-11-01
8353,Клиент 8353,Ф,-,2020-11-02,1985297.60,2020-11-02
8354,Клиент 8354,Ю,ООО,2020-11-03,941611.79,2020-11-04
8354,Клиент 8354,Ю,ООО,2020-11-03,1725605.35,2020-11-03
8354,Клиент 8354,Ю,ООО,2020-11-03,3053723.64,2020-11-02
8355,Клиент 8355,Ф,-,2020-11-04,1469400.80,2020-11-01
8355,Клиент 8355,Ф,-,2020-11-04,1322206.79,2020-11-04
8355,Клиент 8355,Ф,-,2020-11-04,3366937.37,2020-11-03
8356,Клиент 8356,Ю,ИП,2020-11-01,1328529.77,2020-11-02
8356,Клиент 8356,Ю,ИП,2020-11-01,2783068.60,2020-11-04
8356,Клиент 8356,Ю,ИП,2020-11-01,1985400.80,2020-11-01
8357,Клиент 8357,Ф,-,2020-11-02,941687.91,2020-11-03
8357,Клиент 8357,Ф,-,2020-11-02,1725684.77,2020-11-02
8357,Клиент 8357,Ф,-,2020-11-02,3053902.96,2020-11-01
8358,Клиент 8358,Ю,АО,2020-11-03,1322282.91,2020-11-03
8358,Клиент 8358,Ю,АО,2020-11-03,1469504.00,2020-11-04
8358,Клиент 8358,Ю,АО,2020-11-03,3367119.97,2020-11-02
8359,Клиент 8359,Ф,-,2020-11-01,2783224.15,2020-11-03
8359,Клиент 8359,Ф,-,2020-11-01,1328609.20,2020-11-01
8359,Клиент 8359,Ф,-,2020-11-01,1985504.00,2020-11-04
8360,Клиент 8360,Ю,ПАО,2020-11-02,1725764.20,2020-11-01
8360,Клиент 8360,Ю,ПАО,2020-11-02,941764.03,2020-11-02
8360,Клиент 8360,Ю,ПАО,2020-11-02,3054082.28,2020-11-04
8361,Клиент 8361,Ф,-,2020-11-03,1469607.20,2020-11-03
8361,Клиент 8361,Ф,-,2020-11-03,3367302.60,2020-11-01
8361,Клиент 8361,Ф,-,2020-11-03,1322359.03,2020-11-02
8362,Клиент 8362,Ю,ООО,2020-11-04,1985607.20,2020-11-03
8362,Клиент 8362,Ю,ООО,2020-11-04,2783379.70,2020-11-02
8362,Клиент 8362,Ю,ООО,2020-11-04,1328688.63,2020-11-04
8363,Клиент 8363,Ф,-,2020-11-01,3054261.60,2020-11-03
8363,Клиент 8363,Ф,-,2020-11-01,1725843.63,2020-11-04
8363,Клиент 8363,Ф,-,2020-11-01,941840.16,2020-11-01
8364,Клиент 8364,Ю,ИП,2020-11-02,1322435.16,2020-11-01
8364,Клиент 8364,Ю,ИП,2020-11-02,3367485.23,2020-11-04
8364,Клиент 8364,Ю,ИП,2020-11-02,1469710.40,2020-11-02
8365,Клиент 8365,Ф,-,2020-11-03,2783535.28,2020-11-01
8365,Клиент 8365,Ф,-,2020-11-03,1985710.40,2020-11-02
8365,Клиент 8365,Ф,-,2020-11-03,1328768.06,2020-11-03
8366,Клиент 8366,Ю,АО,2020-11-01,941916.26,2020-11-04
8366,Клиент 8366,Ю,АО,2020-11-01,3054440.92,2020-11-02
8366,Клиент 8366,Ю,АО,2020-11-01,1725923.06,2020-11-03
8367,Клиент 8367,Ф,-,2020-11-02,3367667.86,2020-11-03
8367,Клиент 8367,Ф,-,2020-11-02,1469813.60,2020-11-01
8367,Клиент 8367,Ф,-,2020-11-02,1322511.26,2020-11-04
8368,Клиент 8368,Ю,ПАО,2020-11-03,2783690.80,2020-11-04
8368,Клиент 8368,Ю,ПАО,2020-11-03,1328847.49,2020-11-02
8368,Клиент 8368,Ю,ПАО,2020-11-03,1985813.60,2020-11-01
8369,Клиент 8369,Ф,-,2020-11-04,3054620.24,2020-11-01
8369,Клиент 8369,Ф,-,2020-11-04,941992.38,2020-11-03
8369,Клиент 8369,Ф,-,2020-11-04,1726002.49,2020-11-02
8370,Клиент 8370,Ю,ООО,2020-11-01,1469916.80,2020-11-04
8370,Клиент 8370,Ю,ООО,2020-11-01,3367850.49,2020-11-02
8370,Клиент 8370,Ю,ООО,2020-11-01,1322587.38,2020-11-03
8371,Клиент 8371,Ф,-,2020-11-02,1985916.80,2020-11-04
8371,Клиент 8371,Ф,-,2020-11-02,1328926.92,2020-11-01
8371,Клиент 8371,Ф,-,2020-11-02,2783846.35,2020-11-03
8372,Клиент 8372,Ю,ИП,2020-11-03,1726081.92,2020-11-01
8372,Клиент 8372,Ю,ИП,2020-11-03,3054799.56,2020-11-04
8372,Клиент 8372,Ю,ИП,2020-11-03,942068.50,2020-11-02
8373,Клиент 8373,Ф,-,2020-11-01,1322663.50,2020-11-02
8373,Клиент 8373,Ф,-,2020-11-01,3368033.12,2020-11-01
8373,Клиент 8373,Ф,-,2020-11-01,1470020.02,2020-11-03
8374,Клиент 8374,Ю,АО,2020-11-02,1329006.35,2020-11-04
8374,Клиент 8374,Ю,АО,2020-11-02,2784001.90,2020-11-02
8374,Клиент 8374,Ю,АО,2020-11-02,1986020.02,2020-11-03
8375,Клиент 8375,Ф,-,2020-11-03,942144.62,2020-11-01
8375,Клиент 8375,Ф,-,2020-11-03,3054978.91,2020-11-03
8375,Клиент 8375,Ф,-,2020-11-03,1726161.35,2020-11-04
8376,Клиент 8376,Ю,ПАО,2020-11-04,3368215.75,2020-11-04
8376,Клиент 8376,Ю,ПАО,2020-11-04,1470123.20,2020-11-02
8376,Клиент 8376,Ю,ПАО,2020-11-04,1322739.62,2020-11-01
8377,Клиент 8377,Ф,-,2020-11-01,2784157.45,2020-11-01
8377,Клиент 8377,Ф,-,2020-11-01,1986123.20,2020-11-02
8377,Клиент 8377,Ф,-,2020-11-01,1329085.78,2020-11-03
8378,Клиент 8378,Ю,ООО,2020-11-02,1726240.78,2020-11-03
8378,Клиент 8378,Ю,ООО,2020-11-02,942220.74,2020-11-04
8378,Клиент 8378,Ю,ООО,2020-11-02,3055158.19,2020-11-02
8379,Клиент 8379,Ф,-,2020-11-03,1322815.74,2020-11-04
8379,Клиент 8379,Ф,-,2020-11-03,1470226.40,2020-11-01
8379,Клиент 8379,Ф,-,2020-11-03,3368398.38,2020-11-03
8380,Клиент 8380,Ю,ИП,2020-11-01,1329165.21,2020-11-02
8380,Клиент 8380,Ю,ИП,2020-11-01,1986226.40,2020-11-01
8380,Клиент 8380,Ю,ИП,2020-11-01,2784313.00,2020-11-04
8381,Клиент 8381,Ф,-,2020-11-02,942296.86,2020-11-03
8381,Клиент 8381,Ф,-,2020-11-02,3055337.51,2020-11-01
8381,Клиент 8381,Ф,-,2020-11-02,1726320.21,2020-11-02
8382,Клиент 8382,Ю,АО,2020-11-03,3368581.01,2020-11-02
8382,Клиент 8382,Ю,АО,2020-11-03,1470329.60,2020-11-04
8382,Клиент 8382,Ю,АО,2020-11-03,1322891.86,2020-11-03
8383,Клиент 8383,Ф,-,2020-11-04,1329244.66,2020-11-01
8383,Клиент 8383,Ф,-,2020-11-04,2784468.55,2020-11-03
8383,Клиент 8383,Ф,-,2020-11-04,1986329.60,2020-11-04
8384,Клиент 8384,Ю,ПАО,2020-11-01,942372.98,2020-11-02
8384,Клиент 8384,Ю,ПАО,2020-11-01,1726399.66,2020-11-01
8384,Клиент 8384,Ю,ПАО,2020-11-01,3055516.83,2020-11-04
8385,Клиент 8385,Ф,-,2020-11-02,1322967.98,2020-11-02
8385,Клиент 8385,Ф,-,2020-11-02,3368763.68,2020-11-01
8385,Клиент 8385,Ф,-,2020-11-02,1470432.80,2020-11-03
8386,Клиент 8386,Ю,ООО,2020-11-03,1986432.80,2020-11-03
8386,Клиент 8386,Ю,ООО,2020-11-03,2784624.10,2020-11-02
8386,Клиент 8386,Ю,ООО,2020-11-03,1329324.08,2020-11-04
8387,Клиент 8387,Ф,-,2020-11-01,1726479.08,2020-11-04
8387,Клиент 8387,Ф,-,2020-11-01,3055696.15,2020-11-03
8387,Клиент 8387,Ф,-,2020-11-01,942449.10,2020-11-01
8388,Клиент 8388,Ю,ИП,2020-11-02,3368946.28,2020-11-04
8388,Клиент 8388,Ю,ИП,2020-11-02,1470536.00,2020-11-02
8388,Клиент 8388,Ю,ИП,2020-11-02,1323044.10,2020-11-01
8389,Клиент 8389,Ф,-,2020-11-03,2784779.65,2020-11-01
8389,Клиент 8389,Ф,-,2020-11-03,1986536.00,2020-11-02
8389,Клиент 8389,Ф,-,2020-11-03,1329403.51,2020-11-03
8390,Клиент 8390,Ю,АО,2020-11-04,942525.22,2020-11-04
8390,Клиент 8390,Ю,АО,2020-11-04,3055875.47,2020-11-02
8390,Клиент 8390,Ю,АО,2020-11-04,1726558.51,2020-11-03
8391,Клиент 8391,Ф,-,2020-11-01,3369128.91,2020-11-03
8391,Клиент 8391,Ф,-,2020-11-01,1323120.22,2020-11-04
8391,Клиент 8391,Ф,-,2020-11-01,1470639.20,2020-11-01
8392,Клиент 8392,Ю,ПАО,2020-11-02,2784935.20,2020-11-04
8392,Клиент 8392,Ю,ПАО,2020-11-02,1329482.94,2020-11-02
8392,Клиент 8392,Ю,ПАО,2020-11-02,1986639.20,2020-11-01
