AccountId,ClientId,PaymentAmt,EnrollmentAmt,TaxAmt,ClearAmt,CarsAmt,FoodAmt,FLAmt,CutoffDt
12843,2843,0.00,1623788.02,0.00,0.00,0.00,0.00,0.00,2020-11-01
12843,2843,1795719.20,0.00,0.00,0.00,1795719.20,0.00,0.00,2020-11-03
12844,2844,0.00,1447358.54,0.00,0.00,0.00,383868.46,0.00,2020-11-02
12844,2844,1579690.59,0.00,0.00,0.00,1578406.19,0.00,1579690.59,2020-11-04
12845,2845,0.00,1055561.93,0.00,0.00,0.00,0.00,0.00,2020-11-03
12845,2845,1182376.20,0.00,1182376.20,0.00,1173091.70,0.00,0.00,2020-11-01
12846,2846,0.00,1623891.20,0.00,0.00,0.00,223424.50,0.00,2020-11-04
12846,2846,1795822.40,0.00,1795822.40,0.00,1795822.40,0.00,1795822.40,2020-11-02
12847,2847,0.00,1447437.97,0.00,0.00,0.00,0.00,0.00,2020-11-01
12847,2847,1579770.02,0.00,1579770.02,0.00,1572485.32,0.00,0.00,2020-11-03
12848,2848,0.00,1055638.05,0.00,1055638.05,0.00,62980.55,0.00,2020-11-02
12848,2848,1182452.30,0.00,0.00,0.00,1182452.30,0.00,1182452.30,2020-11-04
12849,2849,1795925.60,0.00,0.00,0.00,1790640.70,0.00,0.00,2020-11-01
12849,2849,0.00,1623994.40,0.00,0.00,0.00,704828.57,0.00,2020-11-03
12850,2850,1579849.45,0.00,0.00,0.00,1579849.45,0.00,1579849.45,2020-11-02
12850,2850,0.00,1447517.40,0.00,0.00,0.00,0.00,0.00,2020-11-04
12851,2851,0.00,1055714.17,0.00,0.00,0.00,544384.62,0.00,2020-11-01
12851,2851,1182528.42,0.00,0.00,0.00,1179243.32,0.00,0.00,2020-11-03
12852,2852,0.00,1624097.60,0.00,0.00,0.00,0.00,0.00,2020-11-02
12852,2852,1796028.80,0.00,0.00,0.00,1796028.80,0.00,1796028.80,2020-11-04
12853,2853,0.00,1447596.85,0.00,0.00,0.00,383940.67,0.00,2020-11-03
12853,2853,1579928.88,0.00,1579928.88,0.00,1578643.58,0.00,0.00,2020-11-01
12854,2854,0.00,1055790.29,0.00,1055790.29,0.00,0.00,0.00,2020-11-04
12854,2854,1182604.54,0.00,0.00,0.00,1173319.14,0.00,1182604.54,2020-11-02
12855,2855,0.00,1624200.80,0.00,0.00,0.00,223496.71,0.00,2020-11-01
12855,2855,1796132.02,0.00,1796132.02,0.00,1796132.02,0.00,0.00,2020-11-03
12856,2856,1580008.31,0.00,1580008.31,0.00,1572722.71,0.00,1580008.31,2020-11-04
12856,2856,0.00,1447676.27,0.00,0.00,0.00,0.00,0.00,2020-11-02
12857,2857,1182680.66,0.00,1182680.66,0.00,1182680.66,0.00,0.00,2020-11-01
12857,2857,0.00,1055866.41,0.00,0.00,0.00,63052.76,0.00,2020-11-03
12858,2858,1796235.20,0.00,1796235.20,0.00,1790949.40,0.00,1796235.20,2020-11-02
12858,2858,0.00,1624304.00,0.00,0.00,0.00,704900.78,0.00,2020-11-04
12859,2859,1580087.74,0.00,0.00,0.00,1580087.74,0.00,0.00,2020-11-03
12859,2859,0.00,1447755.70,0.00,0.00,0.00,0.00,0.00,2020-11-01
12860,2860,0.00,1055942.53,0.00,0.00,0.00,544456.83,0.00,2020-11-02
12860,2860,1182756.78,0.00,1182756.78,0.00,1179470.78,0.00,1182756.78,2020-11-04
12861,2861,0.00,1624407.20,0.00,1624407.20,0.00,0.00,0.00,2020-11-03
12861,2861,1796338.40,0.00,1796338.40,0.00,1796338.40,0.00,0.00,2020-11-01
12862,2862,0.00,1447835.13,0.00,1447835.13,0.00,384012.87,0.00,2020-11-04
12862,2862,1580167.17,0.00,1580167.17,0.00,1578880.97,0.00,1580167.17,2020-11-02
12863,2863,0.00,1056018.66,0.00,0.00,0.00,0.00,0.00,2020-11-01
12863,2863,1182832.90,0.00,0.00,0.00,1173546.60,0.00,0.00,2020-11-03
12864,2864,1796441.60,0.00,1796441.60,0.00,1796441.60,0.00,1796441.60,2020-11-04
12864,2864,0.00,1624510.40,0.00,1624510.40,0.00,223568.92,0.00,2020-11-02
12865,2865,0.00,1447914.56,0.00,0.00,0.00,0.00,0.00,2020-11-03
12865,2865,1580246.62,0.00,0.00,0.00,1572960.12,0.00,0.00,2020-11-01
12866,2866,0.00,1056094.76,0.00,0.00,0.00,63124.96,0.00,2020-11-04
12866,2866,1182909.02,0.00,1182909.02,0.00,1182909.02,0.00,1182909.02,2020-11-02
12867,2867,1796544.80,0.00,1796544.80,0.00,1791258.10,0.00,0.00,2020-11-03
12867,2867,0.00,1624613.60,0.00,1624613.60,0.00,704972.99,0.00,2020-11-01
12868,2868,1580326.04,0.00,1580326.04,0.00,1580326.04,0.00,1580326.04,2020-11-04
12868,2868,0.00,1447993.99,0.00,1447993.99,0.00,0.00,0.00,2020-11-02
12869,2869,0.00,1056170.88,0.00,0.00,0.00,544529.03,0.00,2020-11-03
12869,2869,1182985.14,0.00,1182985.14,0.00,1179698.24,0.00,0.00,2020-11-01
12870,2870,0.00,1624716.80,0.00,1624716.80,0.00,0.00,0.00,2020-11-04
12870,2870,1796648.00,0.00,1796648.00,0.00,1796648.00,0.00,1796648.00,2020-11-02
12871,2871,0.00,1448073.42,0.00,1448073.42,0.00,384085.08,0.00,2020-11-01
12871,2871,1580405.47,0.00,1580405.47,0.00,1579118.37,0.00,0.00,2020-11-03
12872,2872,1183061.26,0.00,0.00,0.00,1173774.06,0.00,1183061.26,2020-11-04
12872,2872,0.00,1056247.00,0.00,1056247.00,0.00,0.00,0.00,2020-11-02
12873,2873,0.00,1624820.02,0.00,1624820.02,0.00,223641.13,0.00,2020-11-03
12873,2873,1796751.20,0.00,0.00,0.00,1796751.20,0.00,0.00,2020-11-01
12874,2874,1580484.90,0.00,0.00,0.00,1573197.50,0.00,1580484.90,2020-11-02
12874,2874,0.00,1448152.85,0.00,1448152.85,0.00,0.00,0.00,2020-11-04
12875,2875,1183137.39,0.00,0.00,0.00,1183137.39,0.00,0.00,2020-11-03
12875,2875,0.00,1056323.12,0.00,0.00,0.00,63197.17,0.00,2020-11-01
12876,2876,1796854.40,0.00,0.00,0.00,1791566.80,0.00,1796854.40,2020-11-04
12876,2876,0.00,1624923.20,0.00,1624923.20,0.00,705045.19,0.00,2020-11-02
12877,2877,1580564.33,0.00,1580564.33,0.00,1580564.33,0.00,0.00,2020-11-01
12877,2877,0.00,1448232.28,0.00,1448232.28,0.00,0.00,0.00,2020-11-03
12878,2878,1183213.49,0.00,1183213.49,0.00,1179925.69,0.00,1183213.49,2020-11-02
12878,2878,0.00,1056399.24,0.00,0.00,0.00,544601.24,0.00,2020-11-04
12879,2879,0.00,1625026.40,0.00,1625026.40,0.00,0.00,0.00,2020-11-01
12879,2879,1796957.60,0.00,1796957.60,0.00,1796957.60,0.00,0.00,2020-11-03
12880,2880,1580643.76,0.00,0.00,0.00,1579355.76,0.00,1580643.76,2020-11-04
12880,2880,0.00,1448311.71,0.00,0.00,0.00,384157.29,0.00,2020-11-02
12881,2881,0.00,1056475.36,0.00,0.00,0.00,0.00,0.00,2020-11-03
12881,2881,1183289.61,0.00,0.00,0.00,1174001.51,0.00,0.00,2020-11-01
12882,2882,0.00,1625129.60,0.00,0.00,0.00,223713.33,0.00,2020-11-04
12882,2882,1797060.80,0.00,1797060.80,0.00,1797060.80,0.00,1797060.80,2020-11-02
12883,2883,0.00,1448391.16,0.00,1448391.16,0.00,0.00,0.00,2020-11-01
12883,2883,1580723.19,0.00,0.00,0.00,1573434.89,0.00,0.00,2020-11-03
12884,2884,0.00,1056551.48,0.00,0.00,0.00,63269.38,0.00,2020-11-02
12884,2884,1183365.73,0.00,0.00,0.00,1183365.73,0.00,1183365.73,2020-11-04
12885,2885,0.00,1625232.80,0.00,0.00,0.00,705117.40,0.00,2020-11-03
12885,2885,1797164.02,0.00,0.00,0.00,1791875.52,0.00,0.00,2020-11-01
12886,2886,0.00,1448470.58,0.00,1448470.58,0.00,0.00,0.00,2020-11-04
12886,2886,1580802.62,0.00,1580802.62,0.00,1580802.62,0.00,1580802.62,2020-11-02
12887,2887,0.00,1056627.60,0.00,0.00,0.00,544673.45,0.00,2020-11-01
12887,2887,1183441.85,0.00,1183441.85,0.00,1180153.15,0.00,0.00,2020-11-03
12888,2888,0.00,1625336.00,0.00,0.00,0.00,0.00,0.00,2020-11-02
12888,2888,1797267.20,0.00,1797267.20,0.00,1797267.20,0.00,1797267.20,2020-11-04
12889,2889,0.00,1448550.01,0.00,0.00,0.00,384229.49,0.00,2020-11-03
12889,2889,1580882.05,0.00,1580882.05,0.00,1579593.15,0.00,0.00,2020-11-01
12890,2890,0.00,1056703.72,0.00,0.00,0.00,0.00,0.00,2020-11-04
12890,2890,1183517.97,0.00,0.00,0.00,1174228.97,0.00,1183517.97,2020-11-02
12891,2891,1797370.40,0.00,1797370.40,0.00,1797370.40,0.00,0.00,2020-11-03
12891,2891,0.00,1625439.20,0.00,1625439.20,0.00,223785.54,0.00,2020-11-01
12892,2892,1580961.48,0.00,1580961.48,0.00,1573672.28,0.00,1580961.48,2020-11-04
12892,2892,0.00,1448629.44,0.00,1448629.44,0.00,0.00,0.00,2020-11-02
12893,2893,0.00,1056779.85,0.00,0.00,0.00,63341.59,0.00,2020-11-03
12893,2893,1183594.09,0.00,0.00,0.00,1183594.09,0.00,0.00,2020-11-01
12894,2894,0.00,1625542.40,0.00,0.00,0.00,705189.61,0.00,2020-11-04
12894,2894,1797473.60,0.00,1797473.60,0.00,1792184.20,0.00,1797473.60,2020-11-02
12895,2895,0.00,1448708.87,0.00,1448708.87,0.00,0.00,0.00,2020-11-01
12895,2895,1581040.93,0.00,1581040.93,0.00,1581040.93,0.00,0.00,2020-11-03
12896,2896,0.00,1056855.95,0.00,1056855.95,0.00,544745.65,0.00,2020-11-02
12896,2896,1183670.21,0.00,1183670.21,0.00,1180380.61,0.00,1183670.21,2020-11-04
12897,2897,0.00,1625645.60,0.00,0.00,0.00,0.00,0.00,2020-11-03
12897,2897,1797576.80,0.00,0.00,0.00,1797576.80,0.00,0.00,2020-11-01
12898,2898,1581120.35,0.00,1581120.35,0.00,1579830.55,0.00,1581120.35,2020-11-02
12898,2898,0.00,1448788.30,0.00,0.00,0.00,384301.70,0.00,2020-11-04
12899,2899,0.00,1056932.07,0.00,0.00,0.00,0.00,0.00,2020-11-01
12899,2899,1183746.33,0.00,0.00,0.00,1174456.43,0.00,0.00,2020-11-03
12900,2900,0.00,1625748.80,0.00,0.00,0.00,223857.75,0.00,2020-11-02
12900,2900,1797680.00,0.00,0.00,0.00,1797680.00,0.00,1797680.00,2020-11-04
12901,2901,1581199.78,0.00,1581199.78,0.00,1573909.68,0.00,0.00,2020-11-01
12901,2901,0.00,1448867.73,0.00,1448867.73,0.00,0.00,0.00,2020-11-03
12902,2902,0.00,1057008.19,0.00,1057008.19,0.00,63413.79,0.00,2020-11-04
12902,2902,1183822.45,0.00,1183822.45,0.00,1183822.45,0.00,1183822.45,2020-11-02
12903,2903,0.00,1625852.02,0.00,1625852.02,0.00,705261.82,0.00,2020-11-01
12903,2903,1797783.20,0.00,1797783.20,0.00,1792492.90,0.00,0.00,2020-11-03
12904,2904,0.00,1448947.16,0.00,1448947.16,0.00,0.00,0.00,2020-11-02
12904,2904,1581279.21,0.00,1581279.21,0.00,1581279.21,0.00,1581279.21,2020-11-04
12905,2905,1183898.58,0.00,0.00,0.00,1180608.08,0.00,0.00,2020-11-01
12905,2905,0.00,1057084.31,0.00,0.00,0.00,544817.86,0.00,2020-11-03
12906,2906,1797886.40,0.00,1797886.40,0.00,1797886.40,0.00,1797886.40,2020-11-02
12906,2906,0.00,1625955.20,0.00,0.00,0.00,0.00,0.00,2020-11-04
12907,2907,0.00,1449026.59,0.00,0.00,0.00,384373.91,0.00,2020-11-01
12907,2907,1581358.64,0.00,1581358.64,0.00,1580067.94,0.00,0.00,2020-11-03
12908,2908,0.00,1057160.43,0.00,0.00,0.00,0.00,0.00,2020-11-02
12908,2908,1183974.68,0.00,0.00,0.00,1174683.88,0.00,1183974.68,2020-11-04
12909,2909,0.00,1626058.40,0.00,0.00,0.00,223929.95,0.00,2020-11-03
12909,2909,1797989.60,0.00,1797989.60,0.00,1797989.60,0.00,0.00,2020-11-01
12910,2910,0.00,1449106.02,0.00,0.00,0.00,0.00,0.00,2020-11-04
12910,2910,1581438.07,0.00,1581438.07,0.00,1574147.07,0.00,1581438.07,2020-11-02
12911,2911,0.00,1057236.55,0.00,0.00,0.00,63486.00,0.00,2020-11-01
12911,2911,1184050.80,0.00,1184050.80,0.00,1184050.80,0.00,0.00,2020-11-03
12912,2912,1798092.80,0.00,1798092.80,0.00,1792801.60,0.00,1798092.80,2020-11-04
12912,2912,0.00,1626161.60,0.00,1626161.60,0.00,705334.02,0.00,2020-11-02
12913,2913,1581517.50,0.00,1581517.50,0.00,1581517.50,0.00,0.00,2020-11-01
12913,2913,0.00,1449185.47,0.00,0.00,0.00,0.00,0.00,2020-11-03
12914,2914,1184126.92,0.00,1184126.92,0.00,1180835.52,0.00,1184126.92,2020-11-02
12914,2914,0.00,1057312.67,0.00,0.00,0.00,544890.07,0.00,2020-11-04
12915,2915,0.00,1626264.80,0.00,0.00,0.00,0.00,0.00,2020-11-01
12915,2915,1798196.02,0.00,1798196.02,0.00,1798196.02,0.00,0.00,2020-11-03
12916,2916,0.00,1449264.89,0.00,0.00,0.00,384446.11,0.00,2020-11-02
12916,2916,1581596.93,0.00,1581596.93,0.00,1580305.33,0.00,1581596.93,2020-11-04
12917,2917,0.00,1057388.79,0.00,0.00,0.00,0.00,0.00,2020-11-03
12917,2917,1184203.04,0.00,1184203.04,0.00,1174911.34,0.00,0.00,2020-11-01
12918,2918,1798299.20,0.00,1798299.20,0.00,1798299.20,0.00,1798299.20,2020-11-02
12918,2918,0.00,1626368.00,0.00,1626368.00,0.00,224002.16,0.00,2020-11-04
12919,2919,1581676.36,0.00,1581676.36,0.00,1574384.46,0.00,0.00,2020-11-03
12919,2919,0.00,1449344.32,0.00,1449344.32,0.00,0.00,0.00,2020-11-01
12920,2920,1184279.16,0.00,1184279.16,0.00,1184279.16,0.00,1184279.16,2020-11-04
12920,2920,0.00,1057464.91,0.00,0.00,0.00,63558.21,0.00,2020-11-02
12921,2921,0.00,1626471.20,0.00,0.00,0.00,705406.23,0.00,2020-11-03
12921,2921,1798402.40,0.00,1798402.40,0.00,1793110.30,0.00,0.00,2020-11-01
12922,2922,0.00,1449423.75,0.00,0.00,0.00,0.00,0.00,2020-11-04
12922,2922,1581755.79,0.00,0.00,0.00,1581755.79,0.00,1581755.79,2020-11-02
12923,2923,0.00,1057541.04,0.00,0.00,0.00,544962.28,0.00,2020-11-01
12923,2923,1184355.28,0.00,0.00,0.00,1181062.98,0.00,0.00,2020-11-03
12924,2924,1798505.60,0.00,1798505.60,0.00,1798505.60,0.00,1798505.60,2020-11-04
12924,2924,0.00,1626574.40,0.00,0.00,0.00,0.00,0.00,2020-11-02
12925,2925,1581835.24,0.00,1581835.24,0.00,1580542.74,0.00,0.00,2020-11-01
12925,2925,0.00,1449503.18,0.00,0.00,0.00,384518.32,0.00,2020-11-03
12926,2926,0.00,1057617.14,0.00,1057617.14,0.00,0.00,0.00,2020-11-04
12926,2926,1184431.40,0.00,1184431.40,0.00,1175138.80,0.00,1184431.40,2020-11-02
12927,2927,1798608.80,0.00,0.00,0.00,1798608.80,0.00,0.00,2020-11-03
12927,2927,0.00,1626677.60,0.00,1626677.60,0.00,224074.37,0.00,2020-11-01
12928,2928,0.00,1449582.61,0.00,0.00,0.00,0.00,0.00,2020-11-02
12928,2928,1581914.66,0.00,1581914.66,0.00,1574621.86,0.00,1581914.66,2020-11-04
12929,2929,0.00,1057693.26,0.00,1057693.26,0.00,63630.41,0.00,2020-11-03
12929,2929,1184507.52,0.00,1184507.52,0.00,1184507.52,0.00,0.00,2020-11-01
12930,2930,0.00,1626780.80,0.00,0.00,0.00,705478.44,0.00,2020-11-04
12930,2930,1798712.00,0.00,0.00,0.00,1793419.00,0.00,1798712.00,2020-11-02
12931,2931,0.00,1449662.04,0.00,0.00,0.00,0.00,0.00,2020-11-01
12931,2931,1581994.09,0.00,0.00,0.00,1581994.09,0.00,0.00,2020-11-03
12932,2932,0.00,1057769.38,0.00,0.00,0.00,545034.48,0.00,2020-11-02
12932,2932,1184583.64,0.00,1184583.64,0.00,1181290.44,0.00,1184583.64,2020-11-04
12933,2933,0.00,1626884.02,0.00,1626884.02,0.00,0.00,0.00,2020-11-03
12933,2933,1798815.20,0.00,0.00,0.00,1798815.20,0.00,0.00,2020-11-01
12934,2934,0.00,1449741.47,0.00,1449741.47,0.00,384590.53,0.00,2020-11-04
12934,2934,1582073.52,0.00,0.00,0.00,1580780.12,0.00,1582073.52,2020-11-02
12935,2935,0.00,1057845.50,0.00,0.00,0.00,0.00,0.00,2020-11-01
12935,2935,1184659.77,0.00,0.00,0.00,1175366.27,0.00,0.00,2020-11-03
12936,2936,1798918.40,0.00,1798918.40,0.00,1798918.40,0.00,1798918.40,2020-11-04
12936,2936,0.00,1626987.20,0.00,0.00,0.00,224146.57,0.00,2020-11-02
12937,2937,1582152.95,0.00,1582152.95,0.00,1574859.25,0.00,0.00,2020-11-01
12937,2937,0.00,1449820.90,0.00,0.00,0.00,0.00,0.00,2020-11-03
12938,2938,1184735.87,0.00,1184735.87,0.00,1184735.87,0.00,1184735.87,2020-11-02
12938,2938,0.00,1057921.62,0.00,0.00,0.00,63702.62,0.00,2020-11-04
12939,2939,1799021.60,0.00,1799021.60,0.00,1793727.70,0.00,0.00,2020-11-03
12939,2939,0.00,1627090.40,0.00,0.00,0.00,705550.64,0.00,2020-11-01
12940,2940,1582232.38,0.00,0.00,0.00,1582232.38,0.00,1582232.38,2020-11-04
12940,2940,0.00,1449900.33,0.00,0.00,0.00,0.00,0.00,2020-11-02
12941,2941,0.00,1057997.74,0.00,0.00,0.00,545106.69,0.00,2020-11-03
12941,2941,1184811.99,0.00,1184811.99,0.00,1181517.89,0.00,0.00,2020-11-01
12942,2942,1799124.80,0.00,0.00,0.00,1799124.80,0.00,1799124.80,2020-11-02
12942,2942,0.00,1627193.60,0.00,0.00,0.00,0.00,0.00,2020-11-04
12943,2943,0.00,1449979.78,0.00,0.00,0.00,384662.74,0.00,2020-11-01
12943,2943,1582311.81,0.00,1582311.81,0.00,1581017.51,0.00,0.00,2020-11-03
12944,2944,1184888.11,0.00,1184888.11,0.00,1175593.71,0.00,1184888.11,2020-11-04
12944,2944,0.00,1058073.86,0.00,0.00,0.00,0.00,0.00,2020-11-02
12945,2945,0.00,1627296.80,0.00,1627296.80,0.00,224218.78,0.00,2020-11-03
12945,2945,1799228.02,0.00,1799228.02,0.00,1799228.02,0.00,0.00,2020-11-01
12946,2946,0.00,1450059.20,0.00,1450059.20,0.00,0.00,0.00,2020-11-04
12946,2946,1582391.24,0.00,1582391.24,0.00,1575096.64,0.00,1582391.24,2020-11-02
12947,2947,1184964.23,0.00,0.00,0.00,1184964.23,0.00,0.00,2020-11-03
12947,2947,0.00,1058149.98,0.00,0.00,0.00,63774.83,0.00,2020-11-01
12948,2948,1799331.20,0.00,0.00,0.00,1794036.40,0.00,1799331.20,2020-11-04
12948,2948,0.00,1627400.00,0.00,0.00,0.00,705622.85,0.00,2020-11-02
12949,2949,0.00,1450138.63,0.00,0.00,0.00,0.00,0.00,2020-11-03
12949,2949,1582470.67,0.00,0.00,0.00,1582470.67,0.00,0.00,2020-11-01
12950,2950,1185040.35,0.00,1185040.35,0.00,1181745.35,0.00,1185040.35,2020-11-02
12950,2950,0.00,1058226.10,0.00,0.00,0.00,545178.90,0.00,2020-11-04
12951,2951,0.00,1627503.20,0.00,0.00,0.00,0.00,0.00,2020-11-01
12951,2951,1799434.40,0.00,1799434.40,0.00,1799434.40,0.00,0.00,2020-11-03
12952,2952,0.00,1450218.06,0.00,0.00,0.00,384734.94,0.00,2020-11-02
12952,2952,1582550.10,0.00,1582550.10,0.00,1581254.90,0.00,1582550.10,2020-11-04
12953,2953,1185116.47,0.00,1185116.47,0.00,1175821.17,0.00,0.00,2020-11-01
12953,2953,0.00,1058302.23,0.00,0.00,0.00,0.00,0.00,2020-11-03
12954,2954,1799537.60,0.00,1799537.60,0.00,1799537.60,0.00,1799537.60,2020-11-02
12954,2954,0.00,1627606.40,0.00,1627606.40,0.00,224290.99,0.00,2020-11-04
12955,2955,1582629.55,0.00,0.00,0.00,1575334.05,0.00,0.00,2020-11-03
12955,2955,0.00,1450297.49,0.00,1450297.49,0.00,0.00,0.00,2020-11-01
12956,2956,1185192.59,0.00,1185192.59,0.00,1185192.59,0.00,1185192.59,2020-11-04
12956,2956,0.00,1058378.33,0.00,0.00,0.00,63847.03,0.00,2020-11-02
12957,2957,0.00,1627709.60,0.00,1627709.60,0.00,705695.06,0.00,2020-11-03
12957,2957,1799640.80,0.00,1799640.80,0.00,1794345.10,0.00,0.00,2020-11-01
12958,2958,1582708.97,0.00,1582708.97,0.00,1582708.97,0.00,1582708.97,2020-11-02
12958,2958,0.00,1450376.92,0.00,0.00,0.00,0.00,0.00,2020-11-04
12959,2959,1185268.71,0.00,0.00,0.00,1181972.81,0.00,0.00,2020-11-03
12959,2959,0.00,1058454.45,0.00,0.00,0.00,545251.10,0.00,2020-11-01
12960,2960,1799744.00,0.00,1799744.00,0.00,1799744.00,0.00,1799744.00,2020-11-04
12960,2960,0.00,1627812.80,0.00,0.00,0.00,0.00,0.00,2020-11-02
12961,2961,0.00,1450456.35,0.00,1450456.35,0.00,384807.15,0.00,2020-11-03
12961,2961,1582788.40,0.00,0.00,0.00,1581492.30,0.00,0.00,2020-11-01
12962,2962,0.00,1058530.57,0.00,0.00,0.00,0.00,0.00,2020-11-04
12962,2962,1185344.83,0.00,1185344.83,0.00,1176048.63,0.00,1185344.83,2020-11-02
12963,2963,0.00,1627916.02,0.00,0.00,0.00,224363.20,0.00,2020-11-01
12963,2963,1799847.20,0.00,1799847.20,0.00,1799847.20,0.00,0.00,2020-11-03
12964,2964,0.00,1450535.78,0.00,1450535.78,0.00,0.00,0.00,2020-11-02
12964,2964,1582867.83,0.00,1582867.83,0.00,1575571.43,0.00,1582867.83,2020-11-04
12965,2965,1185420.96,0.00,1185420.96,0.00,1185420.96,0.00,0.00,2020-11-01
12965,2965,0.00,1058606.69,0.00,1058606.69,0.00,63919.24,0.00,2020-11-03
12966,2966,0.00,1628019.20,0.00,0.00,0.00,705767.26,0.00,2020-11-04
12966,2966,1799950.40,0.00,1799950.40,0.00,1794653.80,0.00,1799950.40,2020-11-02
12967,2967,0.00,1450615.21,0.00,0.00,0.00,0.00,0.00,2020-11-01
12967,2967,1582947.26,0.00,1582947.26,0.00,1582947.26,0.00,0.00,2020-11-03
12968,2968,0.00,1058682.81,0.00,1058682.81,0.00,545323.31,0.00,2020-11-02
12968,2968,1185497.06,0.00,1185497.06,0.00,1182200.26,0.00,1185497.06,2020-11-04
12969,2969,1800053.60,0.00,0.00,0.00,1800053.60,0.00,0.00,2020-11-01
12969,2969,0.00,1628122.40,0.00,0.00,0.00,0.00,0.00,2020-11-03
12970,2970,1583026.69,0.00,1583026.69,0.00,1581729.69,0.00,1583026.69,2020-11-02
12970,2970,0.00,1450694.64,0.00,0.00,0.00,384879.36,0.00,2020-11-04
12971,2971,0.00,1058758.93,0.00,0.00,0.00,0.00,0.00,2020-11-01
12971,2971,1185573.18,0.00,0.00,0.00,1176276.08,0.00,0.00,2020-11-03
12972,2972,1800156.80,0.00,1800156.80,0.00,1800156.80,0.00,1800156.80,2020-11-04
12972,2972,0.00,1628225.60,0.00,0.00,0.00,224435.40,0.00,2020-11-02
12973,2973,1583106.12,0.00,0.00,0.00,1575808.82,0.00,0.00,2020-11-01
12973,2973,0.00,1450774.09,0.00,0.00,0.00,0.00,0.00,2020-11-03
12974,2974,0.00,1058835.05,0.00,1058835.05,0.00,63991.45,0.00,2020-11-04
12974,2974,1185649.30,0.00,1185649.30,0.00,1185649.30,0.00,1185649.30,2020-11-02
12975,2975,0.00,1628328.80,0.00,1628328.80,0.00,705839.47,0.00,2020-11-01
12975,2975,1800260.02,0.00,1800260.02,0.00,1794962.52,0.00,0.00,2020-11-03
12976,2976,0.00,1450853.51,0.00,1450853.51,0.00,0.00,0.00,2020-11-02
12976,2976,1583185.55,0.00,1583185.55,0.00,1583185.55,0.00,1583185.55,2020-11-04
12977,2977,0.00,1058911.17,0.00,0.00,0.00,545395.52,0.00,2020-11-03
12977,2977,1185725.42,0.00,1185725.42,0.00,1182427.72,0.00,0.00,2020-11-01
12978,2978,1800363.20,0.00,1800363.20,0.00,1800363.20,0.00,1800363.20,2020-11-02
12978,2978,0.00,1628432.00,0.00,0.00,0.00,0.00,0.00,2020-11-04
12979,2979,0.00,1450932.94,0.00,0.00,0.00,384951.56,0.00,2020-11-01
12979,2979,1583264.98,0.00,1583264.98,0.00,1581967.08,0.00,0.00,2020-11-03
12980,2980,1185801.54,0.00,1185801.54,0.00,1176503.54,0.00,1185801.54,2020-11-04
12980,2980,0.00,1058987.29,0.00,1058987.29,0.00,0.00,0.00,2020-11-02
12981,2981,0.00,1628535.20,0.00,0.00,0.00,224507.61,0.00,2020-11-03
12981,2981,1800466.40,0.00,1800466.40,0.00,1800466.40,0.00,0.00,2020-11-01
12982,2982,0.00,1451012.37,0.00,1451012.37,0.00,0.00,0.00,2020-11-04
12982,2982,1583344.41,0.00,1583344.41,0.00,1576046.21,0.00,1583344.41,2020-11-02
12983,2983,0.00,1059063.42,0.00,0.00,0.00,64063.66,0.00,2020-11-01
12983,2983,1185877.66,0.00,1185877.66,0.00,1185877.66,0.00,0.00,2020-11-03
12984,2984,0.00,1628638.40,0.00,0.00,0.00,705911.68,0.00,2020-11-02
12984,2984,1800569.60,0.00,1800569.60,0.00,1795271.20,0.00,1800569.60,2020-11-04
12985,2985,0.00,1451091.80,0.00,0.00,0.00,0.00,0.00,2020-11-03
12985,2985,1583423.86,0.00,0.00,0.00,1583423.86,0.00,0.00,2020-11-01
12986,2986,1185953.78,0.00,1185953.78,0.00,1182655.18,0.00,1185953.78,2020-11-02
12986,2986,0.00,1059139.52,0.00,1059139.52,0.00,545467.72,0.00,2020-11-04
12987,2987,1800672.80,0.00,1800672.80,0.00,1800672.80,0.00,0.00,2020-11-03
12987,2987,0.00,1628741.60,0.00,0.00,0.00,0.00,0.00,2020-11-01
12988,2988,1583503.28,0.00,1583503.28,0.00,1582204.48,0.00,1583503.28,2020-11-04
12988,2988,0.00,1451171.23,0.00,0.00,0.00,385023.77,0.00,2020-11-02
12989,2989,1186029.90,0.00,1186029.90,0.00,1176731.00,0.00,0.00,2020-11-01
12989,2989,0.00,1059215.64,0.00,0.00,0.00,0.00,0.00,2020-11-03
12990,2990,0.00,1628844.80,0.00,0.00,0.00,224579.82,0.00,2020-11-04
12990,2990,1800776.00,0.00,1800776.00,0.00,1800776.00,0.00,1800776.00,2020-11-02
12991,2991,1583582.71,0.00,1583582.71,0.00,1576283.61,0.00,0.00,2020-11-03
12991,2991,0.00,1451250.66,0.00,0.00,0.00,0.00,0.00,2020-11-01
12992,2992,1186106.02,0.00,0.00,0.00,1186106.02,0.00,1186106.02,2020-11-04
12992,2992,0.00,1059291.76,0.00,1059291.76,0.00,64135.86,0.00,2020-11-02
12993,2993,0.00,1628948.02,0.00,1628948.02,0.00,705983.89,0.00,2020-11-03
12993,2993,1800879.20,0.00,0.00,0.00,1795579.90,0.00,0.00,2020-11-01
12994,2994,0.00,1451330.09,0.00,0.00,0.00,0.00,0.00,2020-11-04
12994,2994,1583662.14,0.00,1583662.14,0.00,1583662.14,0.00,1583662.14,2020-11-02
